RSN,EQID,magnitude,Rjb,Rrup,Ztor,Rx,dip,Z1,rup_width,Z2pt5,D_hyp,Vs30,rake,mechanism,Station_latitude,Station_longitude,database
1447,137,7.62,118.2900009,119.97,0,71.35,33,58.71458054,32.67383,0.73007894,8,671.52,55,3,25.056,121.872,NGA-W2
1448,137,7.62,117.6699982,119.35,0,75.79,33,77.44728088,32.67383,0.79742295,8,631.27,55,3,25.0237,121.906,NGA-W2
1449,137,7.62,122.2399979,123.86,0,83.1,33,58.71458054,32.67383,0.73007894,8,671.52,55,3,25.0182,121.9808,NGA-W2
1450,137,7.62,120.9100037,121.7,0,27.84,33,258.0341797,32.67383,1.4466329,8,435.22,55,3,25.2595,121.4938,NGA-W2
1451,137,7.62,122.1299973,123.71,0,41.99,33,631.718811,32.67383,2.790029,8,224.22,55,3,25.2252,121.6295,NGA-W2
1452,137,7.62,92.01000214,94.16,0,46.35,33,21.60000038,32.67383,0.596652,8,887.68,55,3,24.9527,121.5677,NGA-W2
1453,137,7.62,101.6999969,102.56,0,26.56,33,119.4817352,32.67383,0.9485369,8,573.04,55,3,25.1008,121.4177,NGA-W2
1454,137,7.62,103.6500015,105.56,0,44.97,33,383.7171021,32.67383,1.898463,8,324.38,55,3,25.0573,121.5945,NGA-W2
1455,137,7.62,107.8799973,108.95,0,30.57,33,273.9549561,32.67383,1.503868,8,416.34,55,3,25.141,121.4758,NGA-W2
1456,137,7.62,107.8000031,109,0,32.26,33,707.1812744,32.67383,3.0613167,8,206.24,55,3,25.1353,121.4913,NGA-W2
1457,137,7.62,97.26000214,99.16,0,40.21,33,585.4033203,32.67383,2.623525,8,237.23,55,3,25.0207,121.5299,NGA-W2
1458,137,7.62,106.1100006,107.75,0,38.04,33,157.6056213,32.67383,1.0855923,8,538.69,55,3,25.103,121.5395,NGA-W2
1459,137,7.62,98.31999969,100.12,0,38.64,33,588.4485474,32.67383,2.6344726,8,236.32,55,3,25.0351,121.519,NGA-W2
1460,137,7.62,114.2799988,116.02,0,62.15,33,262.6924133,32.67383,1.4633793,8,429.49,55,3,25.071,121.781,NGA-W2
1463,137,7.62,86.56999969,86.57,0,1.77,33,188.9256439,32.67383,1.1981877,8,517.33,55,3,25.0473,121.1357,NGA-W2
1464,137,7.62,72.51999664,72.61,0,7.26,33,92.04559326,32.67383,0.84990394,8,607.4,55,3,24.9118,121.1405,NGA-W2
1465,137,7.62,87.62999725,88.2,0,20.01,33,236.7481232,32.67383,1.3701094,8,463.88,55,3,25.0015,121.3097,NGA-W2
1466,137,7.62,84.94999695,85.09,0,9.89,33,253.0296936,32.67383,1.4286417,8,441.58,55,3,25.0092,121.2062,NGA-W2
1467,137,7.62,80.83000183,81.08,0,12.83,33,239.3776703,32.67383,1.3795627,8,460.1,55,3,24.9655,121.22,NGA-W2
1468,137,7.62,82.23000336,82.27,0,5.19,33,249.5370026,32.67383,1.4160856,8,446.15,55,3,25.0003,121.1533,NGA-W2
1469,137,7.62,74.41000366,75.17,0,21.35,33,231.8829498,32.67383,1.3526192,8,471.07,55,3,24.8855,121.2783,NGA-W2
1470,137,7.62,92.26000214,92.7,0,18.13,33,216.0123596,32.67383,1.2955644,8,496.47,55,3,25.0463,121.3075,NGA-W2
1471,137,7.62,49.81000137,49.81,0,-6.62,33,265.6019287,32.67383,1.4738389,8,426,55,3,24.7572,120.9345,NGA-W2
1472,137,7.62,54.27999878,54.28,0,-0.6,33,133.7829132,32.67383,0.9999496,8,558.76,55,3,24.7808,121.0068,NGA-W2
1473,137,7.62,66.25,66.25,0,0.17,33,119.4817352,32.67383,0.9485369,8,573.04,55,3,24.88,121.0535,NGA-W2
1474,137,7.62,52.18000031,52.98,0,18.27,33,61.25534821,32.67383,0.73921293,8,665.2,55,3,24.7065,121.176,NGA-W2
1475,137,7.62,56.02999878,56.12,0,6.08,33,122.3824005,32.67383,0.9589647,8,569.98,55,3,24.7757,121.075,NGA-W2
1476,137,7.62,28.04000092,28.04,0,-16.97,33,282.9170837,32.67383,1.5360869,8,406.53,55,3,24.5588,120.7492,NGA-W2
1477,137,7.62,30.17000008,30.17,0,-21.67,33,220.3451385,32.67383,1.3111408,8,489.22,55,3,24.5615,120.701,NGA-W2
1478,137,7.62,40.88000107,40.88,0,-10.85,33,267.8061218,32.67383,1.481763,8,423.4,55,3,24.6855,120.8623,NGA-W2
1479,137,7.62,35.68000031,35.68,0,-9.66,33,295.3633728,32.67383,1.5808313,8,393.77,55,3,24.639,120.8568,NGA-W2
1480,137,7.62,19.82999992,19.83,0,-14.8,33,227.3110962,32.67383,1.3361834,8,478.07,55,3,24.4488,120.6963,NGA-W2
1481,137,7.62,25.42000008,25.42,0,-20.09,33,430.5441589,32.67383,2.0668063,8,297.86,55,3,24.4912,120.663,NGA-W2
1482,137,7.62,19.88999939,19.89,0,-11.2,33,155.0491791,32.67383,1.0764017,8,540.66,55,3,24.4917,120.7837,NGA-W2
1483,137,7.62,22.05999947,22.06,0,-19.3,33,330.8483887,32.67383,1.7083999,8,362.03,55,3,24.4497,120.6455,NGA-W2
1484,137,7.62,26.30999947,26.31,0,-11.21,33,114.0872955,32.67383,0.92914385,8,578.98,55,3,24.5542,120.8077,NGA-W2
1485,137,7.62,26,26,0,-0.61,33,22,32.67383,0.59809005,8,704.64,55,3,24.5412,120.9137,NGA-W2
1486,137,7.62,16.73999977,16.74,0,-3.59,33,235.602356,32.67383,1.3659905,8,465.55,55,3,24.4683,120.8543,NGA-W2
1487,137,7.62,35,35,0,-1.1,33,184.0310822,32.67383,1.1805917,8,520.37,55,3,24.6188,120.9387,NGA-W2
1488,137,7.62,13.52999973,13.53,0,-13.53,33,142.1901398,32.67383,1.0301735,8,551.21,55,3,24.18,120.594,NGA-W2
1489,137,7.62,3.75999999,3.76,0,-3.76,33,221.5364075,32.67383,1.3154234,8,487.27,55,3,24.179,120.6902,NGA-W2
1490,137,7.62,9.489999771,9.49,0,-9.49,33,152.8206329,32.67383,1.0683903,8,542.41,55,3,24.1815,120.6338,NGA-W2
1491,137,7.62,7.639999866,7.64,0,-7.64,33,346.2117615,32.67383,1.7636312,8,350.06,55,3,24.1603,120.6518,NGA-W2
1492,137,7.62,0,0.66,0,1.2,33,113.9814224,32.67383,0.9287633,8,579.1,55,3,24.198,120.7393,NGA-W2
1493,137,7.62,5.949999809,5.95,0,-5.95,33,243.3318329,32.67383,1.393778,8,454.55,55,3,24.1935,120.6688,NGA-W2
1494,137,7.62,5.28000021,5.28,0,-5.28,33,238.9638977,32.67383,1.3780752,8,460.69,55,3,24.1612,120.675,NGA-W2
1495,137,7.62,6.340000153,6.34,0,-6.34,33,334.460144,32.67383,1.7213843,8,359.13,55,3,24.1392,120.6643,NGA-W2
1496,137,7.62,10.47999954,10.48,0,-10.48,33,286.0760193,32.67383,1.5474433,8,403.2,55,3,24.1588,120.6238,NGA-W2
1497,137,7.62,11.82999992,11.83,0,-11.83,33,137.635788,32.67383,1.0138006,8,555.23,55,3,24.1732,120.6107,NGA-W2
1498,137,7.62,17.11000061,17.11,0,-17.11,33,485.0915833,32.67383,2.2629044,8,272.67,55,3,24.2687,120.5637,NGA-W2
1499,137,7.62,8.510000229,8.51,0,-8.51,33,315.018219,32.67383,1.6514904,8,375.42,55,3,24.2247,120.644,NGA-W2
1500,137,7.62,17.17000008,17.17,0,-17.17,33,310.3001709,32.67383,1.634529,8,379.64,55,3,24.1355,120.549,NGA-W2
1501,137,7.62,9.779999733,9.78,0,-9.78,33,228.5558624,32.67383,1.3406583,8,476.14,55,3,24.1083,120.6158,NGA-W2
1502,137,7.62,16.59000015,16.59,0,-16.59,33,69.97966766,32.67383,0.7705769,8,645.72,55,3,24.3457,120.61,NGA-W2
1503,137,7.62,0.569999993,0.57,0,-0.57,33,415.4298706,32.67383,2.0124702,8,305.85,55,3,24.0588,120.6912,NGA-W2
1504,137,7.62,0.620000005,0.62,0,-0.62,33,259.3122864,32.67383,1.4512277,8,433.63,55,3,24.0912,120.72,NGA-W2
1505,137,7.62,0,0.32,0,0.37,33,221.493454,32.67383,1.3152689,8,487.34,55,3,24.2772,120.7658,NGA-W2
1506,137,7.62,19,19,0,-19,33,287.9447937,32.67383,1.5541615,8,401.26,55,3,24.196,120.5403,NGA-W2
1507,137,7.62,0,5.8,0,10.22,33,20,32.67383,0.5909,8,624.85,55,3,23.9855,120.7883,NGA-W2
1508,137,7.62,0,7.08,0,13.34,33,233.8443604,32.67383,1.3596705,8,468.14,55,3,24.0407,120.8488,NGA-W2
1509,137,7.62,0,13.46,0,26.62,33,144.2655487,32.67383,1.0376346,8,549.43,55,3,23.9622,120.9618,NGA-W2
1510,137,7.62,0.889999986,0.89,0,-0.89,33,119.5004196,32.67383,0.948604,8,573.02,55,3,23.9827,120.6778,NGA-W2
1511,137,7.62,2.74000001,2.74,0,-2.74,33,87.07085419,32.67383,0.8320197,8,614.98,55,3,23.9077,120.6757,NGA-W2
1512,137,7.62,0,8.2,0,14.67,33,251.9046631,32.67383,1.4245973,8,443.04,55,3,23.812,120.8455,NGA-W2
1513,137,7.62,0,10.97,0,19.59,33,328.4455566,32.67383,1.6997619,8,363.99,55,3,23.8395,120.8942,NGA-W2
1514,137,7.62,55.47999954,55.48,0,-4.95,33,261.885376,32.67383,1.460478,8,430.47,55,3,24.8022,120.9695,NGA-W2
1515,137,7.62,5.159999847,5.16,0,-5.16,33,230.7316589,32.67383,1.3484803,8,472.81,55,3,24.1475,120.676,NGA-W2
1516,137,7.62,80.18000031,80.32,0,9.49,33,340.2023315,32.67383,1.7420274,8,354.63,55,3,24.97,121.1867,NGA-W2
1517,137,7.62,0,11.48,0,20.09,33,61.25534821,32.67383,0.73921293,8,665.2,55,3,23.883,120.8998,NGA-W2
1518,137,7.62,55.13999939,58.09,0,36.8,33,12,32.67383,0.665431,8,999.66,55,3,24.6755,121.3583,NGA-W2
1519,137,7.62,6.980000019,6.98,0,-6.9,33,157.6056213,32.67383,1.0855923,8,538.69,55,3,24.3482,120.7733,NGA-W2
1520,137,7.62,4.670000076,18.16,0,35.11,33,61.25534821,32.67383,0.73921293,8,665.2,55,3,24.2533,121.1758,NGA-W2
1521,137,7.62,0,9,0,15.66,33,58.71458054,32.67383,0.73007894,8,671.52,55,3,23.9037,120.8565,NGA-W2
1522,137,7.62,87.66999817,88.07,0,16.73,33,268.7654724,32.67383,1.485212,8,422.28,55,3,25.0117,121.2792,NGA-W2
1523,137,7.62,54.5,54.53,0,3.82,33,104.9657822,32.67383,0.896352,8,589.85,55,3,24.7695,121.0488,NGA-W2
1524,137,7.62,45.15000153,45.18,0,3.34,33,249.1750183,32.67383,1.4147842,8,446.63,55,3,24.6917,121.0135,NGA-W2
1525,137,7.62,54.45000076,54.45,0,-6.01,33,243.3101501,32.67383,1.3937,8,454.58,55,3,24.7957,120.9558,NGA-W2
1526,137,7.62,47.66999817,47.67,0,-9.49,33,350.9403381,32.67383,1.7806305,8,346.56,55,3,24.7433,120.899,NGA-W2
1527,137,7.62,11.36999989,11.37,0,-11.37,33,162.3575134,32.67383,1.1026753,8,535.13,55,3,24.1858,120.6153,NGA-W2
1528,137,7.62,2.109999895,2.11,0,-2.11,33,299.8365479,32.67383,1.5969124,8,389.41,55,3,24.242,120.7092,NGA-W2
1529,137,7.62,1.49000001,1.49,0,-1.49,33,44.53141022,32.67383,0.67909044,8,714.27,55,3,24.2493,120.7208,NGA-W2
1530,137,7.62,6.079999924,6.08,0,-6.08,33,217.4122925,32.67383,1.3005972,8,494.1,55,3,24.3098,120.7072,NGA-W2
1531,137,7.62,12.86999989,12.87,0,-12.87,33,279.2754822,32.67383,1.5229954,8,410.45,55,3,24.2455,120.6018,NGA-W2
1532,137,7.62,17.15999985,17.16,0,-17.16,33,117.1741333,32.67383,0.94024104,8,575.54,55,3,24.239,120.559,NGA-W2
1533,137,7.62,14.97000027,14.97,0,-14.97,33,245.6490173,32.67383,1.4021082,8,451.37,55,3,24.0833,120.5518,NGA-W2
1534,137,7.62,15.98999977,15.99,0,-15.99,33,280.6129456,32.67383,1.5278034,8,409,55,3,24.0727,120.5402,NGA-W2
1535,137,7.62,13.06000042,13.06,0,-13.06,33,162.3575134,32.67383,1.1026753,8,535.13,55,3,24.0848,120.5713,NGA-W2
1536,137,7.62,11.57999992,11.58,0,-11.58,33,678.2548828,32.67383,2.9573262,8,212.72,55,3,23.9622,120.5695,NGA-W2
1537,137,7.62,22.12000084,22.12,0,-22.12,33,584.4053955,32.67383,2.6199374,8,237.53,55,3,24.1137,120.4872,NGA-W2
1538,137,7.62,27.47999954,27.48,0,-27.48,33,786.9603271,32.67383,3.3481224,8,190.54,55,3,24.0557,120.424,NGA-W2
1539,137,7.62,31.04999924,31.05,0,-31.05,33,609.3086548,32.67383,2.7094646,8,230.3,55,3,23.8928,120.3865,NGA-W2
1540,137,7.62,21.76000023,21.76,0,-21.76,33,667.1381836,32.67383,2.9173617,8,215.34,55,3,23.9595,120.4693,NGA-W2
1541,137,7.62,12.38000011,12.38,0,-12.38,33,218.0137024,32.67383,1.3027593,8,493.09,55,3,23.8568,120.5803,NGA-W2
1542,137,7.62,25.42000008,25.42,0,-25.42,33,744.2540894,32.67383,3.1945934,8,198.58,55,3,24.1335,120.4598,NGA-W2
1543,137,7.62,26.81999969,26.82,0,-26.82,33,588.8858643,32.67383,2.6360447,8,236.19,55,3,24.0027,120.4235,NGA-W2
1544,137,7.62,37.93000031,37.93,0,-37.93,33,641.4317627,32.67383,2.8249474,8,221.7,55,3,23.9242,120.3122,NGA-W2
1545,137,7.62,7.400000095,7.4,0,-7.4,33,239.9125214,32.67383,1.3814855,8,459.34,55,3,23.9803,120.613,NGA-W2
1546,137,7.62,9.340000153,9.34,0,-9.34,33,228.9972534,32.67383,1.3422451,8,475.46,55,3,23.8128,120.6097,NGA-W2
1547,137,7.62,14.90999985,14.91,0,-14.91,33,491.0385132,32.67383,2.2842834,8,270.22,55,3,24.0187,120.5437,NGA-W2
1548,137,7.62,13.13000011,13.13,0,-10.61,33,97.50349426,32.67383,0.8695251,8,599.64,55,3,24.4162,120.7607,NGA-W2
1549,137,7.62,1.830000043,1.83,0,-1.83,33,199.323822,32.67383,1.2355691,8,511.18,55,3,23.8783,120.6843,NGA-W2
1550,137,7.62,8.270000458,8.27,0,-8.27,33,237.980072,32.67383,1.3745383,8,462.1,55,3,24.2603,120.6518,NGA-W2
1551,137,7.62,9.779999733,9.78,0,-9.78,33,66.62020874,32.67383,0.7584996,8,652.85,55,3,23.9223,120.5955,NGA-W2
1552,137,7.62,32.95000076,32.95,0,-32.95,33,634.0846558,32.67383,2.7985342,8,223.6,55,3,23.9578,120.3593,NGA-W2
1553,137,7.62,24.19000053,24.19,0,-24.19,33,636.2348022,32.67383,2.8062642,8,223.04,55,3,23.8338,120.464,NGA-W2
1554,137,7.62,35.31999969,35.32,0,-35.32,33,574.9094849,32.67383,2.5857995,8,240.43,55,3,23.98,120.3368,NGA-W2
1555,137,7.62,70.61000061,71.27,0,19.4,33,158.6188507,32.67383,1.0892347,8,537.92,55,3,24.8592,121.2475,NGA-W2
1557,137,7.62,52.90000153,56.56,0,87.55,33,223.1858063,32.67383,1.321353,8,484.6,55,3,23.3178,121.4425,NGA-W2
1558,137,7.62,65.73999786,68.71,0,96.86,33,30,32.67383,0.62684995,8,667.36,55,3,22.9738,121.2968,NGA-W2
1559,137,7.62,92.86000061,94.99,0,94.15,33,207.451416,32.67383,1.2647878,8,506.64,55,3,22.6178,120.9975,NGA-W2
1560,137,7.62,63.81000137,66.87,0,86.72,33,236.9480743,32.67383,1.3708284,8,463.59,55,3,22.9102,121.1287,NGA-W2
1561,137,7.62,80.38999939,82.84,0,97.42,33,281.9242249,32.67383,1.5325176,8,407.59,55,3,22.7568,121.1403,NGA-W2
1562,137,7.62,78.73000336,81.23,0,96.26,33,460.8796997,32.67383,2.1758626,8,283.21,55,3,22.7717,121.1378,NGA-W2
1563,137,7.62,79.62000275,82.1,0,97.12,33,462.0025024,32.67383,2.179899,8,282.7,55,3,22.7647,121.1427,NGA-W2
1564,137,7.62,80.37999725,82.83,0,98.16,33,441.0052795,32.67383,2.104414,8,292.61,55,3,22.7602,121.1517,NGA-W2
1565,137,7.62,81.36000061,83.78,0,98.25,33,401.008728,32.67383,1.9606264,8,313.96,55,3,22.7488,121.1442,NGA-W2
1566,137,7.62,81.45999908,83.88,0,96.22,33,405.571106,32.67383,1.9770283,8,311.34,55,3,22.74,121.1135,NGA-W2
1567,137,7.62,79.18000031,81.66,0,96.2,33,449.928894,32.67383,2.1364944,8,288.3,55,3,22.7662,121.133,NGA-W2
1568,137,7.62,78.86000061,81.35,0,95.66,33,430.7393799,32.67383,2.067508,8,297.76,55,3,22.7678,121.1277,NGA-W2
1569,137,7.62,60.29999924,63.53,0,94.66,33,163.9436188,32.67383,1.1083773,8,533.97,55,3,23.0992,121.3653,NGA-W2
1570,137,7.62,80.87999725,83.31,0,98.12,33,221.1441956,32.67383,1.3140135,8,487.91,55,3,22.754,121.1465,NGA-W2
1571,137,7.62,121.4499969,123.09,0,101.99,33,14.39999962,32.67383,0.674725,8,826.15,55,3,22.3575,120.8957,NGA-W2
1572,137,7.62,71.72000122,74.45,0,87.58,33,119.4817352,32.67383,0.9485369,8,573.04,55,3,22.8207,121.0717,NGA-W2
1573,137,7.62,46.56999969,50.69,0,79.49,33,243.9402008,32.67383,1.3959651,8,453.71,55,3,23.1268,121.2057,NGA-W2
1574,137,7.62,49.43999863,53.34,0,81.76,33,290.3354187,32.67383,1.5627558,8,398.81,55,3,23.0973,121.2105,NGA-W2
1575,137,7.62,50.47000122,54.29,0,79.96,33,173.0875702,32.67383,1.1412499,8,527.54,55,3,23.053,121.1557,NGA-W2
1576,137,7.62,56.58000183,60.01,0,81.06,33,58.71458054,32.67383,0.73007894,8,671.52,55,3,22.9725,121.1083,NGA-W2
1577,137,7.62,62.66999817,65.79,0,82.3,33,47.22731018,32.67383,0.68878216,8,704.96,55,3,22.9045,121.072,NGA-W2
1578,137,7.62,67.41999817,70.33,0,85.86,33,119.4817352,32.67383,0.9485369,8,573.04,55,3,22.863,121.083,NGA-W2
1579,137,7.62,73.44999695,76.13,0,89.6,33,263.1389465,32.67383,1.4649847,8,428.95,55,3,22.8078,121.086,NGA-W2
1580,137,7.62,75.88999939,78.48,0,88.75,33,86.32003021,32.67383,0.8293205,8,616.17,55,3,22.779,121.0543,NGA-W2
1581,137,7.62,52.63000107,56.3,0,87.08,33,200.3050079,32.67383,1.2390965,8,510.62,55,3,23.3563,121.4603,NGA-W2
1582,137,7.62,54.06999969,57.65,0,88.71,33,39.35162354,32.67383,0.66046906,8,734.26,55,3,23.2462,121.4055,NGA-W2
1583,137,7.62,55.95999908,59.43,0,90.6,33,58.99744034,32.67383,0.73109585,8,670.8,55,3,23.193,121.3878,NGA-W2
1584,137,7.62,77.45999908,80,0,98.57,33,157.6056213,32.67383,1.0855923,8,538.69,55,3,22.7988,121.1855,NGA-W2
1585,137,7.62,43.99000168,48.33,0,77.3,33,40.88789368,32.67383,0.665992,8,728.01,55,3,23.1512,121.198,NGA-W2
1586,137,7.62,40.70000076,45.35,0,71.62,33,272.2761841,32.67383,1.4978329,8,418.24,55,3,23.1342,121.1177,NGA-W2
1587,137,7.62,62.11000061,65.25,0,93.46,33,19,32.67383,0.587305,8,845.34,55,3,23.0007,121.2767,NGA-W2
1588,137,7.62,55.47000122,58.97,0,83.71,33,271.0593262,32.67383,1.4934583,8,419.63,55,3,23.0068,121.1655,NGA-W2
1589,137,7.62,57.79000092,61.16,0,84.19,33,155.925827,32.67383,1.0795534,8,539.98,55,3,22.9757,121.1478,NGA-W2
1590,137,7.62,62.79000092,65.9,0,91.91,33,172.2375946,32.67383,1.1381941,8,528.12,55,3,22.9658,121.232,NGA-W2
1591,137,7.62,71.25,74,0,91.35,33,119.4817352,32.67383,0.9485369,8,573.04,55,3,22.8402,121.131,NGA-W2
1592,137,7.62,77.13999939,79.69,0,91.53,33,317.1604614,32.67383,1.6591918,8,373.54,55,3,22.773,121.0827,NGA-W2
1593,137,7.62,87.01000214,89.28,0,93.28,33,119.4817352,32.67383,0.9485369,8,573.04,55,3,22.674,121.0293,NGA-W2
1594,137,7.62,30.77000046,36.7,0,59.68,33,61.25534821,32.67383,0.73921293,8,665.2,55,3,23.1887,121.0168,NGA-W2
1598,137,7.62,42.24000168,42.24,0,-42.24,33,700.5241699,32.67383,3.0373843,8,207.69,55,3,23.8635,120.2812,NGA-W2
